metadata_row,complex_name,compound_group,smiles,experimental_pKD,covalent,fragment_screen,pb_valid_prepared,pb_valid_ref,suspected_artefact,sucos_shape,pocket_qcov,sucos_shape_pocket_qcov,complex_directory,complex_ref_pdb_path,complex_ref_pdb_exists,complex_ref_pdb_bytes,complex_ref_pdb_sha256,prepared_protein_pdb_path,prepared_protein_pdb_exists,prepared_protein_pdb_bytes,prepared_protein_pdb_sha256,ligand_ref_sdf_path,ligand_ref_sdf_exists,ligand_ref_sdf_bytes,ligand_ref_sdf_sha256,ligand_prepared_sdf_path,ligand_prepared_sdf_exists,ligand_prepared_sdf_bytes,ligand_prepared_sdf_sha256,complex_ref_pdb_coordinate_records,complex_ref_pdb_atom_records,complex_ref_pdb_hetatm_records,complex_ref_pdb_ligand_records,prepared_protein_pdb_coordinate_records,prepared_protein_pdb_atom_records,prepared_protein_pdb_hetatm_records,prepared_protein_pdb_ligand_records,ligand_ref_sdf_parse_ok,ligand_ref_sdf_molecule_count,ligand_ref_sdf_atom_count,ligand_ref_sdf_heavy_atom_count,ligand_ref_sdf_formal_charge,ligand_ref_sdf_elements,ligand_prepared_sdf_parse_ok,ligand_prepared_sdf_molecule_count,ligand_prepared_sdf_atom_count,ligand_prepared_sdf_heavy_atom_count,ligand_prepared_sdf_formal_charge,ligand_prepared_sdf_elements
442,A71EV2A-x4712a,x4712a,CSc1ccccc1N(C)C(=O)N1CCC[C@H](C(N)=O)C1,4.602,False,False,True,True,False,43.5094,91.6667,39.8836,structures/x4712a/A71EV2A-x4712a,structures/x4712a/A71EV2A-x4712a/A71EV2A-x4712a_complex_ref.pdb,True,198203,bafc4770001383c174c6b8d3b1173b698c5af5de56e53f8b45257fe6c81be992,structures/x4712a/A71EV2A-x4712a/A71EV2A-x4712a_prepared.pdb,True,170009,f64fdb025f8185b8bca53294ec3ca623945cd882504749416181f75c7b7ef6c0,structures/x4712a/A71EV2A-x4712a/A71EV2A-x4712a_ligand_ref.sdf,True,1885,cd71ffe29e68e66a8fa1fe6d2095449615b8782e57f1d884146ad019bb9405fe,structures/x4712a/A71EV2A-x4712a/A71EV2A-x4712a_ligand_prepared.sdf,True,3628,ceef0750abf4f808196e729e0b80a7b0c37228b10e78a163f73e15d476d2654a,1121,1083,38,21,2097,2097,,,True,1,21,21,0,C:15;N:3;O:2;S:1,True,1,42,21,0,C:15;H:21;N:3;O:2;S:1
443,A71EV2A-x4715a,x4715a_x4715b,CSc1ccccc1CC(=O)N1CC(O)C1,,False,False,True,True,False,52.7014,73.0769,38.5125,structures/x4715a_x4715b/A71EV2A-x4715a,structures/x4715a_x4715b/A71EV2A-x4715a/A71EV2A-x4715a_complex_ref.pdb,True,384264,8ac877c63fdf2da8ab1d59eb669101b8a9cb44874ba47fea2b11d489c3ad1e49,structures/x4715a_x4715b/A71EV2A-x4715a/A71EV2A-x4715a_prepared.pdb,True,171224,a915c358a092559fc6609cd70058a9248fd781bf5a39f72087cf80f28750270b,structures/x4715a_x4715b/A71EV2A-x4715a/A71EV2A-x4715a_ligand_ref.sdf,True,1470,c48a561440471768714849bb9c001557cacebb49542f8018dc9da96bb30a58ae,structures/x4715a_x4715b/A71EV2A-x4715a/A71EV2A-x4715a_ligand_prepared.sdf,True,2715,e2f511a972f6ebab9e740af9297c6de4fb29fc549df491d18c713335b7e9d983,2232,2192,40,16,2112,2112,,,True,1,16,16,0,C:12;N:1;O:2;S:1,True,1,31,16,0,C:12;H:15;N:1;O:2;S:1
444,A71EV2A-x4715b,x4715a_x4715b,CSc1ccccc1CC(=O)N1CC(O)C1,,False,False,True,True,False,47.1252,92.3077,43.5002,structures/x4715a_x4715b/A71EV2A-x4715b,structures/x4715a_x4715b/A71EV2A-x4715b/A71EV2A-x4715b_complex_ref.pdb,True,384264,6eeae67f2d838968109d4078c4e0d3e3b73042b13d04a7d4ae4026dbd244e454,structures/x4715a_x4715b/A71EV2A-x4715b/A71EV2A-x4715b_prepared.pdb,True,171224,3ad5059215e257337fb2a46412eae77c8ca6cc1eaeecbf64182523c0517f994d,structures/x4715a_x4715b/A71EV2A-x4715b/A71EV2A-x4715b_ligand_ref.sdf,True,1470,c7562b6151a1849fb1dac954e46c1309918c4b9a571e2a83ae44a4b25954099e,structures/x4715a_x4715b/A71EV2A-x4715b/A71EV2A-x4715b_ligand_prepared.sdf,True,2715,4f71046f0976805bb2dc6f43c40695af2e8db5c7e8a539c023012e9f86cf2c02,2232,2192,40,16,2112,2112,,,True,1,16,16,0,C:12;N:1;O:2;S:1,True,1,31,16,0,C:12;H:15;N:1;O:2;S:1
445,A71EV2A-x4721a,x4721a,CSc1ccccc1CC(=O)N1CCNC(=O)C1,4.0061,False,False,True,True,False,42.182,90,37.9638,structures/x4721a/A71EV2A-x4721a,structures/x4721a/A71EV2A-x4721a/A71EV2A-x4721a_complex_ref.pdb,True,377865,14125663ffa0932c143a60e7880ac1209684f21a7c11e90370bc6f5109c0b546,structures/x4721a/A71EV2A-x4721a/A71EV2A-x4721a_prepared.pdb,True,171224,7df58242f8cd793a0e746d50aa299e18ccbe66c9c91640230dc6c5290cb40583,structures/x4721a/A71EV2A-x4721a/A71EV2A-x4721a_ligand_ref.sdf,True,1636,bd6629a6aa06318b630eb35b21b81eba4ffd08e38b48f4ae6268c2dd8f9760b2,structures/x4721a/A71EV2A-x4721a/A71EV2A-x4721a_ligand_prepared.sdf,True,2964,6f09b0dbe54a343658d7d850d686eeb79beb3a6af7ac9473ba88044ef4dcef16,2223,2180,43,18,2112,2112,,,True,1,18,18,0,C:13;N:2;O:2;S:1,True,1,34,18,0,C:13;H:16;N:2;O:2;S:1
446,A71EV2A-x4724a,x4724a,CSc1ccccc1CC(=O)N1CCC(F)(F)[C@H](C(N)=O)C1,4.921,False,False,True,True,False,41.7908,92.3077,38.5761,structures/x4724a/A71EV2A-x4724a,structures/x4724a/A71EV2A-x4724a/A71EV2A-x4724a_complex_ref.pdb,True,196175,999d4d294547f151b78b4ef9de7c604fcb2ce557c284407d0949bc7c63321037,structures/x4724a/A71EV2A-x4724a/A71EV2A-x4724a_prepared.pdb,True,170009,0d4da0fe7e6d4dbea1a4c23d5cb595cb033f140e6e98dc5078def86ece781802,structures/x4724a/A71EV2A-x4724a/A71EV2A-x4724a_ligand_ref.sdf,True,1968,a83b1723cf8200b58a9a9187f9ad4d417f70b45bb4efcff421e082af3520b47a,structures/x4724a/A71EV2A-x4724a/A71EV2A-x4724a_ligand_prepared.sdf,True,3462,de15e32bcb552cc324f3476156693e6b2d7b2fb758c756eda63c84599217277c,1109,1077,32,22,2097,2097,,,True,1,22,22,0,C:15;F:2;N:2;O:2;S:1,True,1,40,22,0,C:15;F:2;H:18;N:2;O:2;S:1
447,A71EV2A-x4727a,x4727a,CSc1c(NC(=O)N2CCC[C@H](C(N)=O)C2)c(C)nn1C,4.6073,False,False,True,True,False,44.6782,91.3043,40.7931,structures/x4727a/A71EV2A-x4727a,structures/x4727a/A71EV2A-x4727a/A71EV2A-x4727a_complex_ref.pdb,True,199422,cefc14e9fba7dd98a6e757df6d7246fbaae61a227609e3856425d331b628c33a,structures/x4727a/A71EV2A-x4727a/A71EV2A-x4727a_prepared.pdb,True,170009,687937b1155bb7ffd01d982a4d8d04de013e507631ef32eb798de0bbeecdeb04,structures/x4727a/A71EV2A-x4727a/A71EV2A-x4727a_ligand_ref.sdf,True,1885,e2bd93d6d3a49d78f7e60754285874165ffa02982a351aee43ef553dd67f402b,structures/x4727a/A71EV2A-x4727a/A71EV2A-x4727a_ligand_prepared.sdf,True,3628,303837d2e9e18be217e40314c8d43619c2a7595061ba6e9e65d7e93d2d774bc5,1108,1077,31,21,2097,2097,,,True,1,21,21,0,C:13;N:5;O:2;S:1,True,1,42,21,0,C:13;H:21;N:5;O:2;S:1
448,A71EV2A-x4735a,x4735a,CSc1ccccc1CC(=O)N1CCC[C@@H]1c1cnc[nH]1,4.8539,False,False,True,True,False,48.0647,85.7143,41.1983,structures/x4735a/A71EV2A-x4735a,structures/x4735a/A71EV2A-x4735a/A71EV2A-x4735a_complex_ref.pdb,True,379647,74ddb10c30b9091f3a7be764436a865acbcc13c21e19ac16fdb5aa271e058895,structures/x4735a/A71EV2A-x4735a/A71EV2A-x4735a_prepared.pdb,True,171224,b0d63a46da0856e968decdf8bcff1f92ee1ee839716a3a3af24be1e8043b07b6,structures/x4735a/A71EV2A-x4735a/A71EV2A-x4735a_ligand_ref.sdf,True,1898,f62fbb415527f338bb52376a35283872e896f0fad8a228e3bdf23c9079a5fbde,structures/x4735a/A71EV2A-x4735a/A71EV2A-x4735a_ligand_prepared.sdf,True,3475,5e6ccdf85cdcc8bf7a81341eef118cc64a2fe55455bc310daa69667f70fc4f52,2222,2180,42,21,2112,2112,,,True,1,21,21,0,C:16;N:3;O:1;S:1,True,1,40,21,0,C:16;H:19;N:3;O:1;S:1
449,A71EV2A-x4736a,x4736a,CSC[C@@H]1C[C@@H]1C(=O)N1CCC[C@H](C(N)=O)C1,4.8087,False,False,True,True,False,44.8612,95.4545,42.822,structures/x4736a/A71EV2A-x4736a,structures/x4736a/A71EV2A-x4736a/A71EV2A-x4736a_complex_ref.pdb,True,200391,aa55c40a43760a821bb341fb8d8163614fa971c06fd50fd387e294dc07fb96f5,structures/x4736a/A71EV2A-x4736a/A71EV2A-x4736a_prepared.pdb,True,171224,6b138ad927c1f239762e2f8691318778cfd29797f2b86bfb757a97cbe9432635,structures/x4736a/A71EV2A-x4736a/A71EV2A-x4736a_ligand_ref.sdf,True,1553,786ede3b676a93bfb514b52cec2a221817d5c64fc5f7e8136c307e960af78b85,structures/x4736a/A71EV2A-x4736a/A71EV2A-x4736a_ligand_prepared.sdf,True,3213,179cfbd574f7c2222a1ff4c141d564527adbeff95bae8afcbe173fb17235b273,1134,1100,34,17,2112,2112,,,True,1,17,17,0,C:12;N:2;O:2;S:1,True,1,37,17,0,C:12;H:20;N:2;O:2;S:1
450,A71EV2A-x4739a,x4739a,CSc1ccccc1CC(=O)N1CC[C@@H]2[C@H](C1)[C@H]2C(N)=O,4.5582,False,False,True,True,False,42.7051,88.4615,37.7776,structures/x4739a/A71EV2A-x4739a,structures/x4739a/A71EV2A-x4739a/A71EV2A-x4739a_complex_ref.pdb,True,198855,eaff041e2e10836d02b0efad7286b5d0071a4de8f8c315bea4d238ea8b1ef1b0,structures/x4739a/A71EV2A-x4739a/A71EV2A-x4739a_prepared.pdb,True,170009,8b318165c0f873482c06252c9f3746d3ecce88dd8e8f57c1c26163043fd4feb6,structures/x4739a/A71EV2A-x4739a/A71EV2A-x4739a_ligand_ref.sdf,True,1898,32a61b48b949f04678313d98db07e8461971878b3a8d0b9d859638b5785626eb,structures/x4739a/A71EV2A-x4739a/A71EV2A-x4739a_ligand_prepared.sdf,True,3558,9dbbce6edaabaac8b5ef41f490050966899ccdabad242340f1dff18df67d10d8,1113,1077,36,21,2097,2097,,,True,1,21,21,0,C:16;N:2;O:2;S:1,True,1,41,21,0,C:16;H:20;N:2;O:2;S:1
451,A71EV2A-x4742a,x4742a_x4742b,NC(=O)[C@H]1CCCN(C(=O)[C@@H]2CCSc3ccccc32)C1,,False,False,True,True,False,48.9128,91.3043,44.6595,structures/x4742a_x4742b/A71EV2A-x4742a,structures/x4742a_x4742b/A71EV2A-x4742a/A71EV2A-x4742a_complex_ref.pdb,True,378184,4d49b73a6fe3b970e696f38964e68debe61bb197f70aeaefb4dc750487446bf5,structures/x4742a_x4742b/A71EV2A-x4742a/A71EV2A-x4742a_prepared.pdb,True,170009,3e6e26a6d549c04084d674da6096f5189acc6393e3174be6a788648b42669cd0,structures/x4742a_x4742b/A71EV2A-x4742a/A71EV2A-x4742a_ligand_ref.sdf,True,1898,c7f4556440726e158a98b8ac8b0cc14ba1246b9bc7d5643c2a649e92777ecca5,structures/x4742a_x4742b/A71EV2A-x4742a/A71EV2A-x4742a_ligand_prepared.sdf,True,3558,2ce878224432fde43aa8996fbce74d55f62b913d8d687eb37bd944429ff32cd3,2212,2154,58,42,2097,2097,,,True,1,21,21,0,C:16;N:2;O:2;S:1,True,1,41,21,0,C:16;H:20;N:2;O:2;S:1
452,A71EV2A-x4742b,x4742a_x4742b,NC(=O)[C@H]1CCCN(C(=O)[C@@H]2CCSc3ccccc32)C1,,False,False,True,True,False,45.5135,91.3043,41.5558,structures/x4742a_x4742b/A71EV2A-x4742b,structures/x4742a_x4742b/A71EV2A-x4742b/A71EV2A-x4742b_complex_ref.pdb,True,378346,ffbeb2a112679907e2860bde06aac5559d5b553d4c88279f8a70ba279e7154a3,structures/x4742a_x4742b/A71EV2A-x4742b/A71EV2A-x4742b_prepared.pdb,True,170009,f7c61cd11c201717ceb7b35a25c8078532ac5401c5527851d0c1b20dd3b723f0,structures/x4742a_x4742b/A71EV2A-x4742b/A71EV2A-x4742b_ligand_ref.sdf,True,1898,f3c0fec0c899e2a1798f06b108b9ed81d102a5b01146e97654254c8516aacdb6,structures/x4742a_x4742b/A71EV2A-x4742b/A71EV2A-x4742b_ligand_prepared.sdf,True,3558,38d87677835a588568ccd2030c09cb8483cd6fda20527430a8f731eba680a7fc,2214,2154,60,42,2097,2097,,,True,1,21,21,0,C:16;N:2;O:2;S:1,True,1,41,21,0,C:16;H:20;N:2;O:2;S:1
453,A71EV2A-x4745a,x4745a,CSc1ccccc1CC(=O)N1CCC[C@H](S(N)(=O)=O)C1,4.6038,False,False,True,True,False,42.1191,88.4615,37.2592,structures/x4745a/A71EV2A-x4745a,structures/x4745a/A71EV2A-x4745a/A71EV2A-x4745a_complex_ref.pdb,True,379404,987679bc28f099bb30274638e7dd6694d4a2841edba679ff78370dd86f471ecf,structures/x4745a/A71EV2A-x4745a/A71EV2A-x4745a_prepared.pdb,True,171224,7773c8ea35aca369d6f45528421c060892186eb0a991d55c953f198d29506dc7,structures/x4745a/A71EV2A-x4745a/A71EV2A-x4745a_ligand_ref.sdf,True,1885,44fb7a50bd5cd8a32c0c902feeb0f8df52f955170152edac6256106d9f5bb3ab,structures/x4745a/A71EV2A-x4745a/A71EV2A-x4745a_ligand_prepared.sdf,True,3545,8c9859b1d85b7b92ee7719304d0f8e2d91cf91cf46b97fa01af91feacb52d585,2220,2180,40,21,2112,2112,,,True,1,21,21,0,C:14;N:2;O:3;S:2,True,1,41,21,0,C:14;H:20;N:2;O:3;S:2
454,A71EV2A-x4746a,x4746a,CSc1ccccc1CC(=O)N1CCC[C@H](C(F)F)C1,3.8833,False,False,True,True,False,46.4683,88.4615,41.1066,structures/x4746a/A71EV2A-x4746a,structures/x4746a/A71EV2A-x4746a/A71EV2A-x4746a_complex_ref.pdb,True,379728,132f7875556f9e5e09dfc09f2ee6da25a2cf34e8d02e85330a7263602acf3bbe,structures/x4746a/A71EV2A-x4746a/A71EV2A-x4746a_prepared.pdb,True,171224,19e0573a0cfb82fd1c9d4e3cfd5e0599a80553cbbe21e52511a60879785d5b67,structures/x4746a/A71EV2A-x4746a/A71EV2A-x4746a_ligand_ref.sdf,True,1802,a0696dd0a48ca30584d260409c949466e53c8443aa57f2f50e5821ea5a328c0e,structures/x4746a/A71EV2A-x4746a/A71EV2A-x4746a_ligand_prepared.sdf,True,3379,558e3c417717b7d201c4496b677f26753c71bc9632641df6f9673b48475b06d1,2224,2180,44,20,2112,2112,,,True,1,20,20,0,C:15;F:2;N:1;O:1;S:1,True,1,39,20,0,C:15;F:2;H:19;N:1;O:1;S:1
455,A71EV2A-x4748a,x4748a,CSc1ccccc1CC(=O)N1CCO[C@H](C(N)=O)C1,,False,False,True,True,False,47.486,92.3077,43.8332,structures/x4748a/A71EV2A-x4748a,structures/x4748a/A71EV2A-x4748a/A71EV2A-x4748a_complex_ref.pdb,True,202338,4719502130fdbea9f1b7efcf6be0ffc3afdfb2bf7deeb725d81d3abfeaac37e9,structures/x4748a/A71EV2A-x4748a/A71EV2A-x4748a_prepared.pdb,True,171224,3cbae5a82552137b19c14c76d39bba2a6f35bcb894ada048e98ce9dbb38f0a2b,structures/x4748a/A71EV2A-x4748a/A71EV2A-x4748a_ligand_ref.sdf,True,1802,e30788b9d4d8f67e0be184eea66955b9fcfc6b15bf7602aa27740afb0dee113d,structures/x4748a/A71EV2A-x4748a/A71EV2A-x4748a_ligand_prepared.sdf,True,3296,b70780db2224402290738872ec0ffe21e9a0dee078d0b11aad46016ea703c5be,1127,1086,41,20,2112,2112,,,True,1,20,20,0,C:14;N:2;O:3;S:1,True,1,38,20,0,C:14;H:18;N:2;O:3;S:1
456,A71EV2A-x4751a,x4751a,CSc1ccccc1CC(=O)N1CCC[C@H](CF)C1,4.0152,False,False,True,True,False,45.3281,92,41.7018,structures/x4751a/A71EV2A-x4751a,structures/x4751a/A71EV2A-x4751a/A71EV2A-x4751a_complex_ref.pdb,True,378918,ae6252b4caecc191fa634e344ef4eb2db041ef51107f9a770df030c1041d4627,structures/x4751a/A71EV2A-x4751a/A71EV2A-x4751a_prepared.pdb,True,171224,a6e59b927f5034f395c0561614a920cc331acb573bf2c39108adfa26bc330aa7,structures/x4751a/A71EV2A-x4751a/A71EV2A-x4751a_ligand_ref.sdf,True,1719,dceade5abcb9875b2c0d54b15c76af8869f72cafe5e0514207d4ad9e4a47589a,structures/x4751a/A71EV2A-x4751a/A71EV2A-x4751a_ligand_prepared.sdf,True,3379,31bc0b164055d5dd2c6c91e267799f201b5bf2ad41d07e7f205f76b0957454db,2215,2180,35,19,2112,2112,,,True,1,19,19,0,C:15;F:1;N:1;O:1;S:1,True,1,39,19,0,C:15;F:1;H:20;N:1;O:1;S:1
457,A71EV2A-x4752a,x4752a,CSc1ccccc1CC(=O)N1CCc2nccc(O)c2C1,,False,False,True,True,False,38.1332,85,32.4132,structures/x4752a/A71EV2A-x4752a,structures/x4752a/A71EV2A-x4752a/A71EV2A-x4752a_complex_ref.pdb,True,379323,9b646f7dd60ef2efec4e787ae3d5eb82e33bcc578eca4642580382ce30c13b9d,structures/x4752a/A71EV2A-x4752a/A71EV2A-x4752a_prepared.pdb,True,171224,d36c58a511a6796d085a89afee739759bbd6baf3a7022e947a7657e5fbfd5a89,structures/x4752a/A71EV2A-x4752a/A71EV2A-x4752a_ligand_ref.sdf,True,1981,da11b4e76d76dd36c3a885ed563c76ca3903829784df18436e532d3ef559cfd3,structures/x4752a/A71EV2A-x4752a/A71EV2A-x4752a_ligand_prepared.sdf,True,3475,d6f0361da4f7a63522c29bfaa189a1e308952b9ab6a424c2bbf79a9ba4354e41,2217,2180,37,22,2112,2112,,,True,1,22,22,0,C:17;N:2;O:2;S:1,True,1,40,22,0,C:17;H:18;N:2;O:2;S:1
458,A71EV2A-x4753a,x4753a,CSc1ccccc1CC(=O)N1CCC[C@](F)(C(N)=O)C1,3.8398,False,False,True,True,False,50.7629,92.5926,47.0026,structures/x4753a/A71EV2A-x4753a,structures/x4753a/A71EV2A-x4753a/A71EV2A-x4753a_complex_ref.pdb,True,198774,721a70e2adc3b87c50b0b487cdb2ef475b4cb88323692193ba18f01ddeb81756,structures/x4753a/A71EV2A-x4753a/A71EV2A-x4753a_prepared.pdb,True,170009,3bb6d1a1ce554def974bca0096117acafc7778e22c52094ddf265f06803402a8,structures/x4753a/A71EV2A-x4753a/A71EV2A-x4753a_ligand_ref.sdf,True,1885,d2004ac4765bfa14d97ba3b5cd6cbc47747843814d1e45915a86587e489c3e17,structures/x4753a/A71EV2A-x4753a/A71EV2A-x4753a_ligand_prepared.sdf,True,3462,bee367c2cff6b26ec8a3d15a6222b195d05572d7411b6a7f88b31cac3bef2234,1112,1077,35,21,2097,2097,,,True,1,21,21,0,C:15;F:1;N:2;O:2;S:1,True,1,40,21,0,C:15;F:1;H:19;N:2;O:2;S:1
459,A71EV2A-x4771a,x4771a,CSc1ccccc1CC(=O)N1CCc2nc[nH]c(=O)c2C1,,False,False,True,True,False,52.1259,83.3333,43.4383,structures/x4771a/A71EV2A-x4771a,structures/x4771a/A71EV2A-x4771a/A71EV2A-x4771a_complex_ref.pdb,True,376567,778ba12863be63707e5000117013092a438d23393d364c9fdc1d0661c60b4e78,structures/x4771a/A71EV2A-x4771a/A71EV2A-x4771a_prepared.pdb,True,171224,2f8d7f424c991dd1373673acdcf87293732863b8b260620ea6cd6bee4c2fc19f,structures/x4771a/A71EV2A-x4771a/A71EV2A-x4771a_ligand_ref.sdf,True,1981,fccacca977437b5662d67536f788b0eaf6ba7a3b2dae8eac4aca5f9fff08b259,structures/x4771a/A71EV2A-x4771a/A71EV2A-x4771a_ligand_prepared.sdf,True,3392,341cf12b12b7e9be4218d78ccafbc6e3ace095b6d1e83ca1a5d49a5c257cdeb0,2225,2180,45,22,2112,2112,,,True,1,22,22,0,C:16;N:3;O:2;S:1,True,1,39,22,0,C:16;H:17;N:3;O:2;S:1
460,A71EV2A-x4774a,x4774a,CSc1nccnc1CC(=O)N1CCC[C@H](C(N)=O)C1,4.7812,False,False,True,True,False,44.0388,95.8333,42.2038,structures/x4774a/A71EV2A-x4774a,structures/x4774a/A71EV2A-x4774a/A71EV2A-x4774a_complex_ref.pdb,True,198364,7747f2628f87c6f2f0c589b01969d5785656affd2543c11491aeee081bf21c75,structures/x4774a/A71EV2A-x4774a/A71EV2A-x4774a_prepared.pdb,True,170009,d142f44e6e5ba4ad79e0c74e8e3e2083aa74041ae05cace764d85f41d698beec,structures/x4774a/A71EV2A-x4774a/A71EV2A-x4774a_ligand_ref.sdf,True,1802,75d7ee1642a821651a8e72ce7b6a8e8203ef6a0b4ac409595eca8beaed0fe230,structures/x4774a/A71EV2A-x4774a/A71EV2A-x4774a_ligand_prepared.sdf,True,3296,111da0eeb755506d915b5978196508c1b744e37d97fec668e7607b3f5c2795cb,1110,1077,33,20,2097,2097,,,True,1,20,20,0,C:13;N:4;O:2;S:1,True,1,38,20,0,C:13;H:18;N:4;O:2;S:1
461,A71EV2A-x4777a,x4777a,COc1ccc(C(F)(F)F)cc1CC(=O)N1CCS[C@@H](C(N)=O)C1,,False,False,True,True,False,41.8347,88,36.8145,structures/x4777a/A71EV2A-x4777a,structures/x4777a/A71EV2A-x4777a/A71EV2A-x4777a_complex_ref.pdb,True,379321,e45c365d4caac335cdcb37677c3e083048e582212e367b2bda44b51587e96b97,structures/x4777a/A71EV2A-x4777a/A71EV2A-x4777a_prepared.pdb,True,171224,1b4bc7c863acafbf3c770a9fcc667adf3bfb65e31daeacd72fb3a8157a0ce2db,structures/x4777a/A71EV2A-x4777a/A71EV2A-x4777a_ligand_ref.sdf,True,2134,3a1d859cc8195fc8f58808bf8152f7ac5fd43ce9c957e5d49ce3836ad86dedbe,structures/x4777a/A71EV2A-x4777a/A71EV2A-x4777a_ligand_prepared.sdf,True,3545,bb93b3ca5360ae6d33ced198d7d286720136911553514b1a4b7fe1b3cf09f712,2231,2188,43,24,2112,2112,,,True,1,24,24,0,C:15;F:3;N:2;O:3;S:1,True,1,41,24,0,C:15;F:3;H:17;N:2;O:3;S:1
462,A71EV2A-x4778a,x4778a,COc1ccc(C(F)(F)F)cc1CC(=O)N1CCS[C@H](C(N)=O)C1,4.8285,False,False,True,True,False,40.4315,92.5926,37.4366,structures/x4778a/A71EV2A-x4778a,structures/x4778a/A71EV2A-x4778a/A71EV2A-x4778a_complex_ref.pdb,True,200637,8bb3af031628b7b693be4fd8e96dcf2e499aff88139598bd4076d13fa0cb1430,structures/x4778a/A71EV2A-x4778a/A71EV2A-x4778a_prepared.pdb,True,170009,cb9ee357574cb5986e8656af34ae510ede439a13859882f89f57cd6e8a566444,structures/x4778a/A71EV2A-x4778a/A71EV2A-x4778a_ligand_ref.sdf,True,2134,9607d31d1b18d05d958ba2911d484a083858b3a957e8e77962fe3f8536f62dc9,structures/x4778a/A71EV2A-x4778a/A71EV2A-x4778a_ligand_prepared.sdf,True,3545,c324d211fb884120b62334f2273c1659d76f56c6c78bdbf95fd6b37fc5e1b33e,1129,1077,52,24,2097,2097,,,True,1,24,24,0,C:15;F:3;N:2;O:3;S:1,True,1,41,24,0,C:15;F:3;H:17;N:2;O:3;S:1
463,A71EV2A-x4784a,x4784a,NC(=O)[C@H]1CCCN(C(=O)C[C@@H]2CSCCS2)C1,4.618,False,False,False,False,False,42.0552,92,38.6908,structures/x4784a/A71EV2A-x4784a,structures/x4784a/A71EV2A-x4784a/A71EV2A-x4784a_complex_ref.pdb,True,384830,cd704418870e47c5f4d9cd74fa5071e76f92527f665d3de92a7366eb6f83b5df,structures/x4784a/A71EV2A-x4784a/A71EV2A-x4784a_prepared.pdb,True,171224,78433912f120874376c5d2883093e482943a28fd40d81415f93ec8bcfebda0f6,structures/x4784a/A71EV2A-x4784a/A71EV2A-x4784a_ligand_ref.sdf,True,1636,d6aab8b0f9c9f6af519f1dec705be941ddee9005951de8cdf579c7cce63faef4,structures/x4784a/A71EV2A-x4784a/A71EV2A-x4784a_ligand_prepared.sdf,True,3296,823c9565c4e0a873a2bcdc91376ac7f492ccb5ebccc1af1a8f473d0aa6ff93f8,2213,2179,34,18,2112,2112,,,True,1,18,18,0,C:12;N:2;O:2;S:2,True,1,38,18,0,C:12;H:20;N:2;O:2;S:2
464,A71EV2A-x4786a,x4786a,NC(=O)[C@H]1CCCN(C(=O)[C@@H]2CCSC2)C1,,False,False,True,True,False,46.0307,86.3636,39.7538,structures/x4786a/A71EV2A-x4786a,structures/x4786a/A71EV2A-x4786a/A71EV2A-x4786a_complex_ref.pdb,True,378918,6b15d95dd17a351a3eca12105dc6cc8ed41b37bc7e6119fb9454f38dd4ff0259,structures/x4786a/A71EV2A-x4786a/A71EV2A-x4786a_prepared.pdb,True,171224,1bccbdde4513dffa27c69a73ee60a680004a5707724f965f1a4ce9beb431d68e,structures/x4786a/A71EV2A-x4786a/A71EV2A-x4786a_ligand_ref.sdf,True,1470,e0863ed7c6d68693232351ecaf54190284d49c1eafb5447f3c69fb3167e5530e,structures/x4786a/A71EV2A-x4786a/A71EV2A-x4786a_ligand_prepared.sdf,True,2964,f8ad431eb44795776d83e9cc49166b8cdbf4d4162eef6f9707d093b6694f5197,2219,2180,39,16,2112,2112,,,True,1,16,16,0,C:11;N:2;O:2;S:1,True,1,34,16,0,C:11;H:18;N:2;O:2;S:1
465,A71EV2A-x4791a,x4791a,CSc1ccccc1CC(=O)N1CCC[C@H]2C(=O)NC[C@H]21,4.0352,False,False,True,True,False,42.991,90,38.6919,structures/x4791a/A71EV2A-x4791a,structures/x4791a/A71EV2A-x4791a/A71EV2A-x4791a_complex_ref.pdb,True,377541,e675254c8eb44d129d24d43bd47653ceb7aad023cfa3a7dfa90d1b32daa656c5,structures/x4791a/A71EV2A-x4791a/A71EV2A-x4791a_prepared.pdb,True,171224,77b1649bf422c88cc13d2563e814ca6be4eb364c379b803a60eab0dd8b916a55,structures/x4791a/A71EV2A-x4791a/A71EV2A-x4791a_ligand_ref.sdf,True,1898,63d63f0c7ce3ce777238c59103df27eaa6c77f931d9dcefbb21c640fba0b78de,structures/x4791a/A71EV2A-x4791a/A71EV2A-x4791a_ligand_prepared.sdf,True,3558,c9fd4d601120af61bfac4ba46b979976b60cf0b5f999d8304bc79a4bf74ea8b2,2216,2180,36,21,2112,2112,,,True,1,21,21,0,C:16;N:2;O:2;S:1,True,1,41,21,0,C:16;H:20;N:2;O:2;S:1
